"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.infopro-digital.com/news/press-release-infopro-digital-acquires-eucon-automotive-a-global-pricing-and-data-provider-for-the-automotive-aftermarket/","text/html; charset=utf-8","200","OK","Indexable","","[Press release] Infopro Digital acquires Eucon Automotive, a global pricing and data provider for the automotive aftermarket - Infopro Digital","142","1229","","0","0","","0","[Press release] Infopro Digital acquires Eucon Automotive, a global pricing and data provider for the automotive aftermarket","124","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/news/press-release-infopro-digital-acquires-eucon-automotive-a-global-pricing-and-data-provider-for-the-automotive-aftermarket/","","","","","","63970","14883","14883","5,701","","506","84","6,024","26,672","Très difficile","6,970","3","2","","6","3","0","1,940","39","16","0","8","5","0","","","","","281a9b8f2b20dad3891e109afa09e7db","0,032","Fri, 20 Feb 2026 06:51:35 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/news/press-release-infopro-digital-acquires-eucon-automotive-a-global-pricing-and-data-provider-for-the-automotive-aftermarket/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/news/appointment-of-ben-wood/","text/html; charset=utf-8","200","OK","Indexable","","Appointment of Ben Wood - Infopro Digital","41","375","","0","0","","0","Appointment of Ben Wood","23","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/news/appointment-of-ben-wood/","","","","","","58870","13339","13339","5,110","","98","19","5,158","66,930","Normal","2,414","3","2","","6","3","0","1,940","39","16","0","6","3","0","","","","","a4da4c3cc2f759b46f7d4cd90b6e221c","0,035","Thu, 19 Feb 2026 22:50:34 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/news/appointment-of-ben-wood/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/news/discover-the-2023-environmental-social-and-governance-report/","text/html; charset=utf-8","200","OK","Indexable","","Discover the 2023 Environmental, Social and Governance report. - Infopro Digital","80","708","","0","0","","0","Discover the 2023 Environmental, Social and Governance report.","62","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/news/discover-the-2023-environmental-social-and-governance-report/","","","","","","60988","14205","14205","5,442","","244","37","6,595","54,519","Assez difficile","3,965","3","2","","4","2","0","1,290","39","16","0","6","3","0","","","","","af98a5fb575e0b90ef47666d120724f4","0,047","Fri, 20 Feb 2026 06:51:28 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/news/discover-the-2023-environmental-social-and-governance-report/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/politica-privind-datele-cu-caracter-personal/","text/html; charset=utf-8","200","OK","Indexable","","POLITICA PRIVIND DATELE CU CARACTER PERSONAL - Infopro Digital","62","627","","0","0","","0","POLITICA PRIVIND DATELE CU CARACTER PERSONAL","44","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/politica-privind-datele-cu-caracter-personal/","","","","","","121949","31276","31276","11,981","","6064","988","6,138","28,978","Très difficile","36,698","3","2","","6","3","0","1,940","39","16","0","39","23","0","","","","","d00ca6506251ad3b02c7891826f2efaa","0,023","Fri, 20 Feb 2026 09:39:39 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/politica-privind-datele-cu-caracter-personal/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/it/","text/html; charset=utf-8","200","OK","Indexable","","INFORMATIVA SUI DATI PERSONALI - Infopro Digital","48","467","","0","0","","0","INFORMATIVA SUI DATI PERSONALI","30","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/it/","","","","","","116886","31027","31027","11,886","","6047","933","6,481","19,389","Très difficile","37,104","3","2","","6","3","0","1,940","39","16","0","39","30","0","","","","","9e4af7f6d07bc733c37ea79c8f913b68","0,019","Fri, 20 Feb 2026 09:39:41 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/it/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/fr/","text/html; charset=utf-8","200","OK","Indexable","","POLITIQUE EN MATIÈRE DE DONNÉES PERSONNELLES - Infopro Digital","62","633","","0","0","","0","POLITIQUE EN MATIÈRE DE DONNÉES PERSONNELLES","44","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/fr/","","","","","","120669","31621","31621","12,113","","6518","956","6,818","57,375","Assez difficile","38,141","3","2","","6","3","0","1,940","39","16","0","40","31","0","","","","","2c5429b82a01add567d03ddb43f71bb2","0,025","Fri, 20 Feb 2026 07:59:15 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/fr/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/eng/","text/html; charset=utf-8","200","OK","Indexable","","PERSONAL DATA POLICY - Infopro Digital","38","370","","0","0","","0","PERSONAL DATA POLICY","20","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/eng/","","","","","","112955","30132","30132","11,543","","5929","913","6,494","54,773","Assez difficile","35,675","3","2","","7","4","0","2,580","39","16","0","40","31","0","","","","","a1469c5374af90acc7391868e1d9923d","0,025","Fri, 20 Feb 2026 06:33:09 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/eng/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/nl/","text/html; charset=utf-8","200","OK","Indexable","","BELEID INZAKE PERSOONSGEGEVENS - Infopro Digital","48","486","","0","0","","0","BELEID INZAKE PERSOONSGEGEVENS","30","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/nl/","","","","","","118442","31818","31818","12,189","","6150","970","6,340","45,657","Difficile","38,223","3","2","","6","3","0","1,940","39","16","0","40","31","0","","","","","615e954b7c052ffd3fab33d0e48c5cc9","0,024","Fri, 20 Feb 2026 06:05:38 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/nl/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/pt/","text/html; charset=utf-8","200","OK","Indexable","","POLÍTICA DE DADOS PESSOAIS - Infopro Digital","44","424","","0","0","","0","POLÍTICA DE DADOS PESSOAIS","26","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/pt/","","","","","","116654","31036","31036","11,889","","6164","940","6,557","30,389","Difficile","37,477","3","2","","6","3","0","1,940","39","16","0","40","31","0","","","","","b4390e2d6a6b349fcdc4ee58ea10b22b","0,035","Thu, 19 Feb 2026 21:31:10 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/pt/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/de/","text/html; charset=utf-8","200","OK","Indexable","","RICHTLINIE ZUM SCHUTZ PERSONENBEZOGENER DATEN - Infopro Digital","63","662","","0","0","","0","RICHTLINIE ZUM SCHUTZ PERSONENBEZOGENER DATEN","45","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/de/","","","","","","118426","32080","32080","12,289","","5698","982","5,802","36,200","Difficile","38,423","3","2","","6","3","0","1,940","39","16","0","39","30","0","","","","","a5c18d6a3bfd3ec686a636bb7b20a3f8","0,019","Fri, 20 Feb 2026 06:04:54 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/de/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/careers/job-board/","text/html; charset=UTF-8","200","OK","Indexable","","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Refine your search","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/job-board/","","","","","","167873","44642","44642","17,102","","323","93","3,473","61,349","Normal","1,884","3","2","","33","20","0","12,900","49","27","0","6","3","0","","","","","a7e1e78e4f3d5617bdb52c3b412f354","1,012","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/job-board/","2026-02-20 12:50:30"
"https://www.infopro-digital.com/group/esg-strategy/","text/html; charset=UTF-8","200","OK","Indexable","","Our ESG commitments to contribute to our clients' sustainable success","69","630","Work with a responsible group that puts corporate social responsibility at the heart of its business strategy. Discover our ESG commitments.","140","874","","0","Our goal is for our clients to achieve lasting success that is good for everyone.","81","Environmental, Social and Governance objectives are central to our mission.","75","Long-term commitments","21","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/group/esg-strategy/","","","","","","143320","39910","39910","15,289","","492","83","5,928","44,171","Difficile","2,825","3","2","","7","4","0","2,580","39","16","0","12","8","0","","","","","2c6caf3fe61a211f072ffa9a518573be","1,095","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/group/esg-strategy/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/data-protection/es/","text/html; charset=UTF-8","200","OK","Indexable","","POLÍTICA DE DATOS PERSONALES - Infopro Digital","46","454","","0","0","","0","POLÍTICA DE DATOS PERSONALES","28","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/data-protection/es/","","","","","","181489","53871","53871","20,637","","6271","933","6,721","32,162","Difficile","24,078","3","2","","6","3","0","1,940","39","16","0","40","31","0","","","","","7596fd95941d75d8c8b9827a14478a11","0,911","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/data-protection/es/","2026-02-20 12:50:31"
"https://www.infopro-digital.com/careers/job-board/?_jobs=content","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Refine your search","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/job-board/","","","","","","166250","44422","44422","17,017","","320","93","3,441","64,546","Normal","1,884","3","2","","4","2","0","1,290","49","27","0","6","3","0","","","","","59e1645cdb4966b367faa896e7f07ebd","1,116","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/job-board/?_jobs=content","2026-02-20 12:50:35"
"https://www.infopro-digital.com/news/infopro-digital-a-mayor-player-in-the-french-technology-ecosystem/","text/html; charset=utf-8","200","OK","Indexable","","Infopro Digital, a major player in the French technology ecosystem - Infopro Digital","84","726","","0","0","","0","Infopro Digital, a major player in the French technology ecosystem","66","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/news/infopro-digital-a-mayor-player-in-the-french-technology-ecosystem/","","","","","","61257","14238","14238","5,454","","317","50","6,340","54,151","Assez difficile","4,744","3","2","","5","3","0","1,940","40","17","0","6","3","0","","","","","696c182e3c67f64b8e03f30e588a6202","0,047","Fri, 20 Feb 2026 09:21:12 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/news/infopro-digital-a-mayor-player-in-the-french-technology-ecosystem/","2026-02-20 12:50:36"
"https://www.infopro-digital.com/careers/job-board/?_jobs=marketing","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Refine your search","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/job-board/","","","","","","165766","44166","44166","16,919","","313","93","3,366","61,788","Normal","1,852","3","2","","4","2","0","1,290","49","27","0","6","3","0","","","","","e81eaf7cd75b402f0aacfe26391b0257","1,023","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/job-board/?_jobs=marketing","2026-02-20 12:50:36"
"https://www.infopro-digital.com/careers/working-at-infopro-digital/","text/html; charset=UTF-8","200","OK","Indexable","","Working at Infopro Digital - Infopro Digital","44","366","","0","0","","0","When you work at Infopro Digital, you become part of a group entrepreneurial adventure","86","Diversity benefits all of us","28","Join us to invent innovative solutions for professionals.","57","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/working-at-infopro-digital/","","","","","","131211","37849","37849","14,499","","452","69","6,551","49,890","Difficile","2,877","3","2","","6","3","0","1,940","45","17","0","6","3","0","","","","","690d05302d9844b131b6dbacd9c299a4","0,922","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/working-at-infopro-digital/","2026-02-20 12:50:36"
"https://www.infopro-digital.com/app/plugins/facetwp/assets/js/src/accessibility.js?ver=4.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,015","Thu, 24 Apr 2025 14:08:37 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/facetwp/assets/js/src/accessibility.js?ver=4.4.1","2026-02-20 12:50:37"
"https://www.infopro-digital.com/careers/job-board/?_jobs=information-technology","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Refine your search","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/job-board/","","","","","","166313","44314","44314","16,976","","343","93","3,688","59,543","Assez difficile","1,978","3","2","","4","2","0","1,290","49","27","0","6","3","0","","","","","bea34d5cbf24c807fc361e94041d6dcf","1,078","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/job-board/?_jobs=information-technology","2026-02-20 12:50:36"
"https://www.infopro-digital.com/app/plugins/friendly-captcha/public/mutation-observer.js?ver=416b7aebf8","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,031","Thu, 03 Jul 2025 09:20:38 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/friendly-captcha/public/mutation-observer.js?ver=416b7aebf8","2026-02-20 12:50:37"
"https://www.infopro-digital.com/app/plugins/facetwp/assets/vendor/fSelect/fSelect.js?ver=4.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,032","Thu, 24 Apr 2025 14:08:37 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/facetwp/assets/vendor/fSelect/fSelect.js?ver=4.4.1","2026-02-20 12:50:37"
"http://www.infopro-digital.com/","text/html","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","167","167","167","0,064","","0","","","","","0,000","3","0","","2","2","0","1,290","0","0","0","0","0","0","","","","","","0,011","","https://www.infopro-digital.com/","Redirection HTTP","","","1.1","","","","","","http://www.infopro-digital.com/","2026-02-20 12:50:37"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/rejoignez-nous.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","46819","46819","46819","17,935","","0","","","","","0,000","3","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,042","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/10/rejoignez-nous.jpg","2026-02-20 12:50:37"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-infopro-digital-etudes-07-2024-fr.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","236067","236067","236067","90,433","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,048","Fri, 19 Jul 2024 09:16:09 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-infopro-digital-etudes-07-2024-fr.pdf","2026-02-20 12:50:37"
"https://www.infopro-digital.com/careers/job-board/?_jobs=sales","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Refine your search","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/job-board/","","","","","","166711","44333","44333","16,983","","312","93","3,355","68,124","Normal","1,803","3","2","","4","2","0","1,290","49","27","0","6","3","0","","","","","8548ec901d7bbb30e11dc105d9efd0c","1,031","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/job-board/?_jobs=sales","2026-02-20 12:50:36"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-ipdata-07-2024-fr.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","311905","311905","311905","119,485","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,040","Fri, 19 Jul 2024 09:15:50 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-ipdata-07-2024-fr.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2026/02/cgv-infopro-digital-stories-02.2026-en.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","216811","216811","216811","83,056","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,046","Fri, 06 Feb 2026 13:03:45 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2026/02/cgv-infopro-digital-stories-02.2026-en.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/07/cgv-webinars-ipd-07-2025-fr.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","958638","958638","958638","367,236","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,029","Mon, 28 Jul 2025 09:02:39 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/07/cgv-webinars-ipd-07-2025-fr.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/10/cgv-ga-pa--10-2025-fr-002-site-corp.pdf","application/pdf","200","OK","Indexable","","CONDITIONS GENERALES DE VENTE D’ESPACE PUBLICITAIRE PRESSE, INTERNET ET REFERENCEMENT","85","931","","0","0","","0","","0","","0","","0","","","","","","","","","","247863","247863","247863","94,952","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,042","Fri, 10 Oct 2025 08:53:36 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/10/cgv-ga-pa--10-2025-fr-002-site-corp.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-events-072024.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","204431","204431","204431","78,314","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,026","Fri, 19 Jul 2024 09:15:57 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-events-072024.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/careers/job-board/?_jobs=support","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Refine your search","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/job-board/","","","","","","166416","44367","44367","16,996","","331","93","3,559","66,482","Normal","1,910","3","2","","4","2","0","1,290","49","27","0","6","3","0","","","","","bfb9070c1c0f7cff479b0e1a7d58a95c","1,079","","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/job-board/?_jobs=support","2026-02-20 12:50:37"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/10/cgv-ga-pa-10-2025-eng-002.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","201181","201181","201181","77,069","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,027","Fri, 10 Oct 2025 09:08:21 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/10/cgv-ga-pa-10-2025-eng-002.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/fr/rgpd/france/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22978","22978","22978","8,802","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,584","","https://www.infopro-digital.com/fr/protection-des-donnees/","Redirection HTTP","","","1.1","","","","","","https://www.infopro-digital.com/fr/rgpd/france/","2026-02-20 12:50:37"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/09/cgv-cgu-batiprix-09-2025.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","400300","400300","400300","153,347","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,021","Fri, 19 Sep 2025 09:39:14 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/09/cgv-cgu-batiprix-09-2025.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/03/cgv-abopresse-offrespass-03-2025.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","341222","341222","341222","130,716","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,036","Fri, 21 Mar 2025 13:35:42 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/03/cgv-abopresse-offrespass-03-2025.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-webinars-ipd-07-2024-en.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","429737","429737","429737","164,624","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,033","Fri, 19 Jul 2024 09:16:03 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/07/cgv-webinars-ipd-07-2024-en.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-editions-le-moniteur-20250807.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","183346","183346","183346","70,236","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,034","Wed, 20 Aug 2025 15:55:20 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-editions-le-moniteur-20250807.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-moniteurjuris-20250807.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","199093","199093","199093","76,269","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,019","Wed, 20 Aug 2025 15:43:15 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-moniteurjuris-20250807.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-kheox-20250807.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","202883","202883","202883","77,721","","0","","","","","0,000","3","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,018","Wed, 20 Aug 2025 15:24:31 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2025/08/cgv-kheox-20250807.pdf","2026-02-20 12:50:38"
"https://www.infopro-digital.com/terms-and-conditions/publishing-licence/","text/html; charset=utf-8","200","OK","Indexable","","PUBLISHING LICENCE - Infopro Digital","36","340","","0","0","","0","PUBLISHING LICENCE","18","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/terms-and-conditions/publishing-licence/","","","","","","64937","15871","15871","6,080","","1147","154","7,448","61,127","Normal","12,057","3","2","","4","2","0","1,290","39","16","0","6","3","0","","","","","e59f8c464b78571729027443d6747a64","0,032","Thu, 19 Feb 2026 21:31:17 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/terms-and-conditions/publishing-licence/","2026-02-20 12:50:38"
"https://www.infopro-digital.com/terms-and-conditions/in-house-e-learning/","text/html; charset=utf-8","200","OK","Indexable","","IN-HOUSE & E-LEARNING - Infopro Digital","39","365","","0","0","","0","IN-HOUSE & E-LEARNING","21","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/terms-and-conditions/in-house-e-learning/","","","","","","78502","20662","20662","7,915","","3181","444","7,164","61,746","Normal","26,087","3","2","","4","2","0","1,290","39","16","0","6","3","0","","","","","b4f3866dc19098134266d8d45eec5690","0,030","Fri, 20 Feb 2026 06:13:22 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/terms-and-conditions/in-house-e-learning/","2026-02-20 12:50:38"
"https://www.infopro-digital.com/terms-and-conditions/logo-licence/","text/html; charset=utf-8","200","OK","Indexable","","Logo Licence - Infopro Digital","30","259","","0","0","","0","Logo Licence","12","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/terms-and-conditions/logo-licence/","","","","","","59949","14029","14029","5,374","","413","65","6,354","76,251","Assez facile","5,220","3","2","","4","2","0","1,290","39","16","0","6","3","0","","","","","c15e204254325d5eee14be65110659a6","0,021","Fri, 20 Feb 2026 08:12:12 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/terms-and-conditions/logo-licence/","2026-02-20 12:50:39"
